Município,Arganil,"42,5","58,0","56,0","60,5","61,6","65,2","70,2","68,5","68,2",
Município,Cantanhede,"57,6","63,0","67,5","71,3","73,5","80,7","82,3","80,8","79,8",
Município,Coimbra,"128,9","137,0","136,7","139,1","144,9","131,7","130,3","131,5","128,7",
Município,Condeixa-a-Nova,"46,9","71,8","71,4","76,3","78,5","80,5","81,6","79,7","77,9",
Município,Figueira da Foz,"89,7","82,9","95,2","96,6","96,8","96,5","95,7","95,2","95,0",
Município,Góis,"32,5","52,8","51,0","55,6","59,0","59,3","66,6","64,9","64,0",
Município,Lousã,"67,8","72,0","84,2","74,6","72,3","80,1","82,3","81,7","80,6",
Município,Mealhada,"58,8","69,5","69,3","77,4","75,4","83,9","91,3","86,3","86,9",
Município,Mira,"41,2","54,2","64,2","66,5","66,5","73,6","74,8","72,8","72,2",
Município,Miranda do Corvo,"39,1","59,1","59,1","58,1","59,8","64,0","70,0","68,1","67,3",
Município,Montemor-o-Velho,"35,4","50,6","54,2","67,8","72,7","71,3","72,8","71,8","71,0",
Município,Mortágua,"52,2","57,5","55,4","58,3","62,2","69,7","75,1","73,2","74,1",
Município,Oliveira do Hospital,"53,7","62,7","58,4","65,3","64,6","70,1","75,3","74,9","74,5",
Município,Pampilhosa da Serra,"40,3","57,1","47,8","55,5","55,6","56,3","65,1","65,3","64,6",
Município,Penacova,"32,9","46,8","47,7","51,8","52,8","59,1","64,7","62,8","63,7",
Município,Penela,"24,0","44,4","48,8","55,1","58,6","65,7","70,9","69,2","70,0",
Município,Soure,"43,6","53,9","58,7","60,7","63,3","68,6","72,5","71,8","70,7",
Município,Tábua,"37,5","52,2","51,6","59,3","60,1","63,7","69,6","68,5","68,6",
Município,Vila Nova de Poiares,"62,9","72,9","63,0","64,9","63,2","68,9","73,5","69,5","70,5",
Município,Alvaiázere,"34,7","52,6","51,5","58,3","58,5","63,5","69,1","66,9","66,5",
Município,Ansião,"39,8","62,1","58,2","62,6","65,0","69,1","73,9","72,8","73,5",
Município,Batalha,"88,5","85,1","71,5","82,7","80,7","86,8","86,2","83,8","84,8",
Município,Castanheira de Pêra,"39,1","50,8","54,9","59,9","59,9","60,1","69,6","69,8","65,6",
Município,Figueiró dos Vinhos,"40,4","49,0","50,2","55,6","57,1","63,1","70,3","67,2","65,5",
Município,Leiria,"102,8","103,8","95,4","99,9","99,9","102,9","103,2","102,9","103,4",
Município,Marinha Grande,"112,8","98,7","110,4","102,0","91,6","95,8","100,0","99,3","98,5",
Município,Pedrógão Grande,"39,1","54,5","52,4","58,6","60,3","61,5","68,8","68,2","67,9",
Município,Pombal,"57,8","68,4","64,0","73,8","73,4","82,0","85,3","82,8","82,2",
